date,review,rating,isEdited,userName,title,developerResponse
2018-02-11 19:05:59,"La app avrebbe anche potenzialità, peccato per due cose: che alla valutazione non si possano allegare foto e che per la nostra zona siamo costretti ad essere soggetti all'incompetenza del personale della filiale di corso XXII Marzo. Più volte abbiamo pagato per alimenti che non sono mai arrivati, oppure sono arrivati carbonizzati (verdure pastellate, olive ascolane, mozzarelline...), bibite chiuse male, che hanno inondato ed inzuppato il resto dei prodotti. Più volte ho risposto alle vostre email in cui chiedevate chiarimenti sulle valutazioni negative, non ho MAI, e ripeto MAI, avuto un rimborso. 
Inoltre, con gli ultimi aggiornamenti avete tolto la possibilità di aggiungere commenti agli ordini, quindi, se prima era possibile ordinare i menù chiedendo di togliere il ghiaccio, adesso non è più possibile farlo e, onestamente, pagare un menù in cui solo la bibita costa €1,60 ma, al suo posto mi viene mandato un bicchiere di ghiaccio con un dito di bibita (senza contare il mal di stomaco per il gelo) ne faccio volentieri a meno.",1,False,Gallifreyan Lady,McDonald corso XXII Marzo Milano incompetenti,"{'id': 2565291, 'body': 'Ciao! Ci scusiamo molto per il disagio causato. Stiamo prendendo provvedimenti affinché non accada più. Siamo sicuri che se ci dai un’altra possibilità la tua esperienza con Glovo sarà migliore. Ti ricordiamo che siamo sempre qui a tua disposizione per qualunque cosa.\n\nTi auguriamo una buona serata.\n\n\nGlovo App', 'modified': '2018-02-12T20:15:47Z'}"
2019-02-10 09:02:51,"Prima di scrivere una recensione negativa di solito aspetto. Ma dopo l'ennesimo disservizio di questa mattina (Negli ultimi 6 ordini non ne e' andato a buon fine uno). Chiedo 7 prodotti dal supermercato di glovo. Mi chiamano dicendo che e' chiuso dopo mezz'ora e mi dicono di non preoccuparmi perche' il glover andra' in un altro supermercato. Attendo un'ora e mi arriva il messaggio che l'ordine e' stato annullato. E questo e' nulla rispetto ad altri disservizi: prodotti non consegnati ma pagati lo stesso (Ho dovuto segnalarlo io e mi e' stato fatto l'accredito ma se non me ne fossi accorto???), prodotti non conformi a quanto richiesto, etc etc. Credo che se non si e' in grado di garantire un servizio sarebbe più professionale non proporlo neanche.",5,False,ilanboni,L'idea c'e' ma nulla di piu',
2019-04-12 12:57:12,"I corrieri arrivano sempre di fretta, ti danno il sacchetto e ti chiedono di firmare e ti spiace anche perdere tempo perché sono pieni di consegne e, probabilmente, vista la lunga attesa tu stai morendo di fame e non vedi l’ora di magiare. 
Il problema è che non avendo tempo di controllare il sacchetto, il più delle volte manca qualcosa per cui già hai pagato. 
Mi è successo di recente, ho contattato appena me ne sono resa conto il servizio clienti, ho lasciato la valutazione ma più che risposte automatiche non ho ricevuto e, ovviamente, niente rimborso.",5,False,Anonimoutente,Rimborso?,
2018-08-22 09:51:27,"Amo questa app al 100% troppo comodo il servizio che svolgono per persone come me che lavorano h24 e che non hanno magari il tempo di andare a fare determinati acquisti o che gli serve uno spuntino veloce o un medicinale al volo per il mal di testa! Poi per carità anche io ho avuto qualche problemino come dei fattorini che non capivano bene la lingua e hanno fatto confusione con degli ordini o in qualche ordine mancava qualcosa (ma questa è colpa dei ristoratori quando si parla di cibo d’asporto, glovo non c’entra molto ) per il resto è sempre andato tutto benissimo ed è davvero comoda! Grazie per il lavoro che fate! Oltre tutto personale sempre disponibile e super gentile!",5,False,Chiara Chanel,App perfetta,
2021-10-31 10:58:43,"Ciao! Scarica l’app di Glovo e inserisci il mio codice B1WBLRY per ricevere € 12,00 di credito per i prodotti. 
Ho provato molte app per le consegne a domicilio, ma Glovo è quella che fornisce il servizio migliore.  Ottima la funzione di valutazione del corriere: se non ci è piaciuto, non lo mandano più da noi.  L'unico difetto è lo scarso numero di supermercati, rispetto ad app come Supermercato24, che resta la migliore per la spesa.  Ma per pizza, cinese, gelati, sushi, arancini siciliani, cornetti caldi, hamburger, ecc. è la migliore.  Peccato non supportare la consegna della colazione la mattina presto, così da lontano risparmiare tempo a chi è costretto ad andare al bar tutti i giorni.  Ma almeno è l'unica che fornisce un servizio a partire dalle 10:30 di mattina, mentre tutte le altre app non consegnano prima delle 12:30.  1) Supporto intolleranze: poter elencare Funzionalità i cibi senza lattosio (es. gelati, pizza o cappuccino), senza latte (cosa diversa da senza lattosio!), senza glutine (es. pizza o dolci), senza arachidi  , senza soia, etc. per chi è intollerante o allergico a questi ingredienti.  2) Supporto di servizi di manutenzione e emergenza, come Idraulico, Elettricista, Muratore, Falegname, Giardiniere, Tecnico Computer, etc. per interventi a domicilio.",5,False,kevin lagnese,12 EURO GRATIS SE ORDINI CON QUESTO CODICE 👇🏻👇🏻👇🏻👇🏻,
2019-02-02 21:33:49,"Ordino due piadine per me e mio figlio di 10 anni alle 19:40, mi danno 25-30 minuti di attesa. Quando mancano 6 minuti il contatore segna prima 55 minuti, e dopo 5 minuti segna 58 minuti...quindi consegna prevista per le 21:20. Contatto via chat e mi viene detto sostanzialmente che non possono far nulla. Chiedo se è possibile annullare l’ordine e mi rispondono dopo un po’, mentre ormai ero ai fornelli, dicendomi che avevano provveduto a farlo, per un costo di 3,60€!!!
Ho mandato una mail a cui dubito di ricevere una risposta, altri modi per contattarli non credo ci siano, esigo il rimborso della cifra del cibo ordinato e delle spese di annullamento! 
SCANDALOSO!!!",5,False,Mopeca,PESSIMO-DISONESTI,
2019-12-15 18:05:13,"Ho sempre utilizzato Glovo e posso dire di essermi trovata abbastanza bene se non fosse per il fatto che a volte i prodotti arrivavano freddi. Ma oggi ho effettuato un’ordinazione mettendo come orario di consegna le 19:00/20:00 invece l’ordine è arrivato alle 17:42. Posso dire che il corriere è stato molto cordiale ma non posso dire altrettanto del Call Center che mi ha contattato e si è rivolto in un modo molto scortese e maleducato, mettendo inoltre in discussione la mia parola. Esso inoltre non si è per nulla preoccupato di risolvere il problema o per lo meno di chiedere scusa per l’accaduto. Quindi io mi domando cosa mettano a fare l’orario in cui voglio ricevere il mio ordine se poi non si preoccupano nemmeno di guardalo e spediscono le cose quando vogliono loro.",4,False,desy23j,Call Center scortese,
2020-08-03 10:06:02,"Sono una utente con disabilità visiva. Utilizzo iPhone tramite l'impostazione VoiceOver:
impostazioni -> accessibilità -> voiceover. 
Purtroppo la vs. app non è sviluppata tenendo conto dellae linee guida per l'accessibilità -UIAccessibility, presenti sul portale sviluppatori apple-, oppure quelle che di solito vengono fornite dai framework moderni di sviluppo multipiattaforma. Perciò, un servizio essenziale come il vostro, per consegne cibo e spesa a domicilio, finisce per essere inutilizzabile da persone come noi disabili visivi che forse ne abbiamo più necessità di altri. Augurandomi che venga risolto il problema il più presto possibile, per ora mi limito a inserire 3 stelle che diventeranno 5, non appena l'abbattimento delle barriere mi consentirà di essere vostra cliente come tutti gli altri. Grazie.",3,False,elena brescacin,Manca accessibilità per persone con disabilità visiva,
2019-10-06 11:44:01,"Ieri sera, oltre ad aver ricevuto il mio ordine un’ora e 40 dopo aver effettuato l’ordine, la ragazza che mi ha dato “assistenza” tramite chat mi ha trattato con sufficienza e senza un minimo di cortesia o senza capire il disagio. In più, il fattorino, che ha sbagliato indirizzo (e può capitare), mi ha insultato più volte al telefono dicendo che avevo dato un indirizzo errato, quando lui era palesemente nel posto sbagliato. In più, la ragazza tramite chat continuava a non darmi ragione. 
Io capisco possano esserci disservizi, ma gradirei almeno essere trattato in modo gentile. Dopo aver ricevuto un ordine freddo e quasi immangiabile, sono stato “ripagato” con una consegna gratuita...senza una scusa o altro. 
Ho inoltre provato a mandare una mail all’assistenza e mi è stato scritto che devo verificare la mia mail tramite un codice. Ma nell’app non c’è il posto in cui inserire tal codice...non userò mai più una app che non ha un modo adeguato per parlare/comunicare con i suoi clienti.",1,False,9kflute,Trattato malissimo da assistenza e fattorino,
2019-12-21 10:05:21,"Sono stato preso in giro sia dal driver di nome Felice che da chi ha risposto nella chat di assistenza di nome Alberto. Il primo ha segnato come consegnato il Glovo senza nemmeno passare a ritirare o rispondere al ristorante. L’altro in chat ha detto se volessi ancora la consegna o se volessi il rimborso. Fatto presente che già era trascorsa più di un’ora ho chiesto comunque la consegna. Da quel momento in poi non si è visto né sentito nessuno. Come ciliegina sulla torta chiesto l’indomani il rimborso, visto che x quella sera ore10 non sono riuscito più a contattare nessuno, mi è stato assegnato un buono del valore del Glovo “latitante “ poche scuse e consegna gratis del prossimo ordine con in poche parole la formula Prendere o lasciare. Non voglio più avere nulla a che fare con una azienda fatta di persone poco serie che incassa denaro vero e restituisce scuse e soldi del Monopoli. Farò a tal proposito pubblicità negativa su tutte le piattaforme è in tutte le sedi opportune",1,False,Sleysy,Nessuno Risponde,
2022-02-10 17:18:57,"Ho utilizzato glovo per parecchio tempo nonostante varie problematiche, prima di capire il problema di fondo di questa applicazione: Lo sfruttamento più assurdo. Non c’è una politica di assunzione fatta come si deve e questo fa sì che il personale di questo servizio, a partire dallo stesso customer service fino ad arrivare ai poveri riders, è completamente impreparato a qualsiasi tipo di problematica. Nessuno con cui ho parlato per segnalare problematiche ha una conoscenza base o comprensibile di una lingua europea. Ne parlo 4 personalmente ed ho cercato di comunicare in tutte e 4 queste lingue senza alcun risultato. I rider spesso non trovano il punto di delivery perché non sanno la lingua o non sanno leggere le indicazioni, o semplici nomi su citofoni. Lo stesso personale del customer service non mi capiva mentre cercavo di spiegare la problematica. Insomma cancellerò quest’app per sempre e spero che si continui a parlare dello sfruttamento che operano società come questa. Inoltre, ho chiesto di cancellare il mio account e i dati relativi e mi è stato detto che questi possono essere conservati anche dopo recesso come recita la privacy policy. Privacy policy inaccessibile e illeggibile perché dal sito ufficiale non si apre il link della suddetta, e anzi rimanda alla home page. Insomma, speriamo i controlli e le legislazioni si inaspriscano per questo tipo di società.",1,False,khaleiyvsksb,Se potessi dare 0 stelle lo farei,
2019-10-25 21:02:51,"Ordine partito alle 21, alle 22 risulta ancora in preparazione e il tempo di attesa anzichè diminuire aumenta. Contatto l’assistenza via chat, mi rispondono che il rider è stato assegnato e che non c’è nessun problema. Il tempo di consegna continua ad aumentare, quindi chiamo il ristorante. 
Si scopre che l’ordine era pronto da parecchio tempo e che il rider non si era mai presentato. 
Alla fine vengo chiamata dall’assistenza, su sollecitazione del ristorante, per sentirmi dire alle 23 che l’ordine è stato annullato, senza ammettere problemi. Quando faccio presente che il rider non si è mai presentato mi viene detto che effettivamente c’è stato un problema con l’ordine, di cui però non ho ricevuto nessun avviso e di cui l’assistenza quando contattata non aveva fatto parola, anzi. Chiaramente alle 23 diventa difficile trovare una soluzione diversa per cena. Però hey, mi hanno regalato una consegna! 
Mai più, ci sono altre app più serie e rispettose del consumatore e dei ristoranti.",1,False,Sole05,Incommentabili,
2018-09-30 19:27:35,"Glovo come piattaforma di food delivery ha una grande quantità di ristoranti/pizzerie/fastfood affiliati. Fantastico. Se non fosse che ad ogni mio ordine ho avuto almeno un problema! Il tempo di consegna e preparazione, da 12 passa a 25 da un minuto con l’altro, provi a contattare il servizio clienti e di rispondono con “sta arrivando” e tu devi aspettare e basta. Una sera, aspettando il cibo si sono fatte le ore 23:30 (PER LA CENA!!!) e sono stata contattata dal servizio clienti dicendomi che non avrebbero potuto effettuare la consegna.. alle 23:30 mi avvisate? Dopo due ore?? Pazzesco! Sta sera sono proprio stufa.. ho riprovato ad ordinare e di nuovo tempo di consegna stimato 20 minuti.. un’ora e mezza fa! Una volta addirittura il biker (che abbiamo visto passare dalla finestra) è andato prima da un amico a caricare il cell (non rispondeva nemmeno) e poi ci ha consegnato il cibo bello gelido! Basta Glovo, mi hai stufato!",1,False,GionnyScandal(fiore.),Cibo buono ma.. che servizio pessimo!,
