,Unnamed: 0,date,review,rating,isEdited,userName,title,developerResponse,temiz icerik,Cluster,sentiment,category,PCA1,PCA2
483,483,2018-03-01 12:55:59,"Sarebbe davvero ottimo!!!!
se solo arrivasse a casa mia .....
utilizzato a casa di amici e devo dire che il servizio è davvero ben fatto, peccato che da me ancora non arrivi e continuo ad inviarvi l’indirizzo ma dopo sei mesi ancora non riuscite a raggiungere questa zona di Milano...!!!",3,False,Addict fashion,Potrebbe essere utile...!!!,"{'id': 2717429, 'body': ""Al momento siamo operativi in questa area della citta' che puoi controllare cliccando qui:\n**Città Glovo**\nStiamo lavorando sodo per ampliare la zona di servizio e vorremmo crescere **garantendo un servizio veloce ed efficiente **\n\nSe vuoi puoi indicarci la zona dove desideri essere servito; quando ci amplieremo sarai avvisato!\n\nGlovo App"", 'modified': '2018-03-01T19:16:14Z'}",sarebbe davvero ottimo     se solo arrivasse a casa mia       utilizzato a casa di amici e devo dire che il servizio è davvero ben fatto  peccato che da me ancora non arrivi e continuo ad inviarvi l indirizzo ma dopo sei mesi ancora non riuscite a raggiungere questa zona di milano ,2,-0.6369,Other,-0.029663647709897028,0.1492240998743813
484,484,2020-11-09 12:10:35,"L’app di per se sarebbe anche fatta bene, se non fosse che da qualche tempo non mi arrivano più le notifiche di aggiornamento di stato del mio ordine, non mi mostra più la posizione del rider in tempo reale, e alla fine finisce sempre che il rider arriva quando sull’app mi dice che è ancora a kilometri da casa mia. Correggete grazie!",3,False,Milan the_best,Bene ma non benissimo,,l app di per se sarebbe anche fatta bene  se non fosse che da qualche tempo non mi arrivano più le notifiche di aggiornamento di stato del mio ordine  non mi mostra più la posizione del rider in tempo reale  e alla fine finisce sempre che il rider arriva quando sull app mi dice che è ancora a kilometri da casa mia  correggete grazie ,2,-0.1027,Other,-0.23424840045725195,0.024658612371447116
485,485,2020-02-01 21:00:54,Aspetto un ordine in preparazione da un’ora e una risposta dal customer support da mezz’ora. Nessuno risponde. Un servizio imbarazzante. Meglio just eat che questa immondizia. Pessimo,5,False,malcommac,Assistenza inesistente,,aspetto un ordine in preparazione da un ora e una risposta dal customer support da mezz ora  nessuno risponde  un servizio imbarazzante  meglio just eat che questa immondizia  pessimo,2,0.4019,Other,-0.04404443062418533,0.05137034217748126
486,486,2020-03-27 16:08:41,"Sono due volte di seguito che faccio spesa, mi arriva un terzo di quello che ho ordinato, ma continuo a Pagare come se mi fosse arrivato tutto.
Estremamente disorganizzata, se fossi stato una persone che non fa caso a verificare, avrei perso molti soldi.",1,False,GabrieleMesagne,Continuano a rubarmi soldi,,sono due volte di seguito che faccio spesa  mi arriva un terzo di quello che ho ordinato  ma continuo a pagare come se mi fosse arrivato tutto  estremamente disorganizzata  se fossi stato una persone che non fa caso a verificare  avrei perso molti soldi ,2,0.0,Other,-0.18316754672387792,0.022883873520590865
487,487,2019-11-29 19:20:28,"Non ho nemmeno finito di ordinare che suonava il citofono di casa.
Servizio semplicemente eccezionale.
Complimenti alla Signora ed alla sua Professionalità ed educazione.
Ignazio Puci",5,False,Ignazio1977,Incredibile,,non ho nemmeno finito di ordinare che suonava il citofono di casa  servizio semplicemente eccezionale  complimenti alla signora ed alla sua professionalità ed educazione  ignazio puci,0,0.0,Other,0.011422924711732153,0.018106860179699348
488,488,2019-04-07 00:42:59,Mi sono state addebitate operazioni mai avute contattato l’assistenza da ragione ma dopo un mese ancora non ho visto alcun rimborso,5,False,Loiaconomax,Attenzione,,mi sono state addebitate operazioni mai avute contattato l assistenza da ragione ma dopo un mese ancora non ho visto alcun rimborso,2,0.0,Other,-0.10599475541131365,0.020962362392323457
489,489,2019-02-24 15:28:42,Chiedo una cosa in un esercizio commerciale vicino casa mia e mi arriva dopo tantissimo tempo perché la sono andata a prendere dall’altra parte della città.... non ci siamo !!!,5,False,mamo220183,Non ci siamo,,chiedo una cosa in un esercizio commerciale vicino casa mia e mi arriva dopo tantissimo tempo perché la sono andata a prendere dall altra parte della città     non ci siamo ,2,-0.296,Other,-0.08743551077910737,-0.006357084472605552
490,490,2018-10-29 17:04:22,"Ottimo il servizio e ottimo anche il panino sono soddisfatto, terrò in memoria il ristoratore Damasco Pizza e Kebab per la qualità del prodotto",5,False,30/09/2012,Ordine kebab,,ottimo il servizio e ottimo anche il panino sono soddisfatto  terrò in memoria il ristoratore damasco pizza e kebab per la qualità del prodotto,4,0.0,Other,0.17363424708884634,0.3379390839037849
491,491,2022-01-13 20:42:20,"Diciamo che l’app è fatta molto bene, ma questo non è sufficiente: lo scopo è far arrivare l’ordine a casa! I primi mesi non ho mai avuto problemi, invece ultimamente sono già diverse volte che devo annullare l’ordine (certe volte pagando pure la penale!) nonostante il ristorante abbia già preparato tutto ma nessun rider accetta di andarlo a prendere e consegnarmelo. Morale della favola: sono già due volte che devo annullare l’ordine e andarmelo a ritirare da solo! E non è successo solo due volte questo disservizio, altre volte ho annullato l’ordine e ci siamo preparati qualcosa a casa visto che l’ordine era in ritardo di un sacco di tempo e nessun rider veniva assegnato al mio ordine! Per questo lato pessimo servizio! 😒",5,False,tommytvs,App fatta bene ma servizio moooolto scadente!,"{'id': 27467001, 'body': 'Hi,\n\nPlease could you send an email to appstorereviews@glovoapp.com with more details, so that we can personally assist you and resolve the issue.\nIf possible, please send it from the same email your Glovo account is registered with.\n\nWe look forward to hearing from you.', 'modified': '2022-01-16T14:28:15Z'}",diciamo che l app è fatta molto bene  ma questo non è sufficiente  lo scopo è far arrivare l ordine a casa  i primi mesi non ho mai avuto problemi  invece ultimamente sono già diverse volte che devo annullare l ordine  certe volte pagando pure la penale   nonostante il ristorante abbia già preparato tutto ma nessun rider accetta di andarlo a prendere e consegnarmelo  morale della favola  sono già due volte che devo annullare l ordine e andarmelo a ritirare da solo  e non è successo solo due volte questo disservizio  altre volte ho annullato l ordine e ci siamo preparati qualcosa a casa visto che l ordine era in ritardo di un sacco di tempo e nessun rider veniva assegnato al mio ordine  per questo lato pessimo servizio ,2,0.0,Other,-0.2119835684503035,0.05493159915072181
492,492,2018-09-25 19:49:29,"Contattare l’assistenza è praticamente impossibile! Non esiste un numero da chiamare e se scrivi al supporto per lamentarti di un ordine passato giunto totalmente freddo e quindi immangiabile ti viene detto che presto sarai ricontattato. Peccato che ciò non avvenga.
Sono davvero arrabbiato e deluso dal modo di trattare un cliente. Non sono certo una persona che sostiene “il cliente ha sempre ragione”, chiedo solo di essere ascoltato.
Siete penosi.",1,False,diego b167,Vergogna,,contattare l assistenza è praticamente impossibile  non esiste un numero da chiamare e se scrivi al supporto per lamentarti di un ordine passato giunto totalmente freddo e quindi immangiabile ti viene detto che presto sarai ricontattato  peccato che ciò non avvenga  sono davvero arrabbiato e deluso dal modo di trattare un cliente  non sono certo una persona che sostiene  il cliente ha sempre ragione   chiedo solo di essere ascoltato  siete penosi ,2,0.34,Other,-0.18875088910323404,0.04401691800961615
493,493,2019-07-25 20:48:35,"Servizio ottimo ma soprattutto voglio sottolineare la gentilezza del corriere Enrico!
Il migliore che abbia mai incontrato nei servizi a domicilio!",5,False,Lisius92,Servizio ottimo e corriere Enrico gentilissimo,,servizio ottimo ma soprattutto voglio sottolineare la gentilezza del corriere enrico  il migliore che abbia mai incontrato nei servizi a domicilio ,4,0.0,Other,0.137678541200651,0.16108541456761338
494,494,2019-11-25 17:57:45,"Servizio piuttosto caro, si pagano intorno ai 5€ per una consegna. Servizio pieno di bug in cui spesso gli ordini vengono annullati senza ragione o posticipati anche di ore. Non è presente un servizio clienti quindi impossibile avere info. Diciamo che il voto è la media tra servizio=0 e qualità dei ristoranti=5. Peggio della concorrenza ma con maggiore qualità",2,False,nicobrenno,"Caro e inefficiente, ma buoni i ristoranti",,servizio piuttosto caro  si pagano intorno ai 5  per una consegna  servizio pieno di bug in cui spesso gli ordini vengono annullati senza ragione o posticipati anche di ore  non è presente un servizio clienti quindi impossibile avere info  diciamo che il voto è la media tra servizio 0 e qualità dei ristoranti 5  peggio della concorrenza ma con maggiore qualità,2,0.0,UX,-0.015894512123992125,0.14580754505774104
495,495,2019-09-25 08:07:37,"Ordino su glovo per lavoro e non, almeno 8 volte a settimana tra pranzi e cene. Su 8 volte: 3 non hanno mai il resto pur segnando come richiesto con quale banconota vorrei pagare. 1 mi chiamano ininterrottamente perché non trovano la porta dell’ufficio. 1 il ristorante è chiuso e non era notificato. 1 il glover non va in orario (ho aspettato 1 ora e 40 per dei ravioli cinesi) a ritirare il mio ordine. Su 8 volte io mangio serenamente solo due volte. Saró sfortunata io?",1,False,Oh_Vi,La peggiore!,,ordino su glovo per lavoro e non  almeno 8 volte a settimana tra pranzi e cene  su 8 volte  3 non hanno mai il resto pur segnando come richiesto con quale banconota vorrei pagare  1 mi chiamano ininterrottamente perché non trovano la porta dell ufficio  1 il ristorante è chiuso e non era notificato  1 il glover non va in orario  ho aspettato 1 ora e 40 per dei ravioli cinesi  a ritirare il mio ordine  su 8 volte io mangio serenamente solo due volte  saró sfortunata io ,2,0.0,Other,-0.17937018264254484,0.01837711677532834
496,496,2018-11-13 20:20:58,"Ordino da zona isolotto e l’ordine parte da Old Wild Western di Novoli, per arrivare il biker, molto gentile, ha fatto un giro allucinante!!! Il cibo era tiepido e gommoso.
Peccato!!!!",5,False,Ilamora,Non ci siamo,,ordino da zona isolotto e l ordine parte da old wild western di novoli  per arrivare il biker  molto gentile  ha fatto un giro allucinante    il cibo era tiepido e gommoso  peccato ,3,0.34,Other,-0.034883749876003296,-0.07607762942011176
497,497,2020-04-09 23:21:01,Ho avuto bisogno di una cosa prima di far consegnare l’ordine visto che era un regalo e ho ricevuto un ottimo aiuto e assistenza in chat con Graziani,5,False,Gnappini,Ottimo servizio,,ho avuto bisogno di una cosa prima di far consegnare l ordine visto che era un regalo e ho ricevuto un ottimo aiuto e assistenza in chat con graziani,2,0.0,Other,-0.08824449454129789,0.16978253364315543
498,498,2020-04-08 11:03:03,"(Periodo corona virus) questo è l’unico servizio che, almeno al centro storico di roma) sta funzionando 
Ordine al Carrefour, consegna direi velocissima 

Altro Problema: : pochi prodotti su cui poter scegliere, manca tutta la gastronomia 
non molto chiare le specifiche del prodotto (mezzo litro ? 1 litro  ? Quale sarà? ) 

Da migliorare questo aspetto, nella mia zona questo è l’unico supermarket (magari in un altro periodo ci sarà più scelta) 
Però è stato comodo",5,False,frankiedany,"Su due ordini tutto ok, la app è da migliorare",, periodo corona virus  questo è l unico servizio che  almeno al centro storico di roma  sta funzionando  ordine al carrefour  consegna direi velocissima   altro problema    pochi prodotti su cui poter scegliere  manca tutta la gastronomia  non molto chiare le specifiche del prodotto  mezzo litro   1 litro    quale sarà      da migliorare questo aspetto  nella mia zona questo è l unico supermarket  magari in un altro periodo ci sarà più scelta   però è stato comodo,0,-0.296,Other,-0.012289496332889657,-0.015229503306050263
499,499,2020-02-23 19:28:49,"L'applicazione è ottima, soltanto da migliorare il fatto della posizione perché il corriere ti trova un po’ male",5,False,i nanide,Ottima ma da migliorare,,l applicazione è ottima  soltanto da migliorare il fatto della posizione perché il corriere ti trova un po  male,0,-0.5574,Other,0.03307224402962547,-0.07338950124551032
500,500,2019-06-28 19:24:34,Dopo ultimo aggiornamento quando entrò nel menu di un ristorante mi crasha l’app! Sistemate per favore !da iPhone XS,5,False,Luca21787,Crash app,,dopo ultimo aggiornamento quando entrò nel menu di un ristorante mi crasha l app  sistemate per favore  da iphone xs,0,0.0,UI,-0.0608320073252857,-0.0004949076246906152
501,501,2019-07-26 14:31:30,"Molto male, i corrieri ogni volta non trovano il nominativo sul citofono o l’indirizzo, addirittura uno una sera si è riportato via il tutto e ha pure fatto la firma finta sulla ricevuta di consegna. Avevano detto che i soldi pagati ce li avrebbero scalati, ma niente e poi per parlare con qualcuno è impossibile.",3,False,Faber15365,L’app non è seria,,molto male  i corrieri ogni volta non trovano il nominativo sul citofono o l indirizzo  addirittura uno una sera si è riportato via il tutto e ha pure fatto la firma finta sulla ricevuta di consegna  avevano detto che i soldi pagati ce li avrebbero scalati  ma niente e poi per parlare con qualcuno è impossibile ,0,0.34,Other,-0.061248790391343164,-0.03998476538344355
502,502,2018-11-13 12:01:30,L’app è fatta benissimo. Mai avuto problemi. Glover gentilissimi. Utilizzate codice 194J6ND per AVERE 5€ di CREDITO/SCONTO,5,False,PongAccia,Ottima app,,l app è fatta benissimo  mai avuto problemi  glover gentilissimi  utilizzate codice 194j6nd per avere 5  di credito sconto,0,0.0,Other,0.030620385517337333,-0.04347671357620692
